Time (us),Volts (mV),Amps (mA),Frequency (Hz)
18098,1.79,4.01,
18342,43.11,112.33,
18584,75.21,184.54,
18824,79.62,220.65,
19066,76.41,188.55,
19305,37.49,112.33,
19544,-11.85,-32.09,
19783,-47.15,-180.53,
20024,-82.06,-252.74,
20266,-89.28,-296.87,
20508,-63.6,-216.64,
20750,-25.89,-124.37,
20994,19.84,20.06,
21236,58.36,140.41,
21478,82.03,208.61,
21718,86.04,216.64,
21959,62.77,180.53,
22198,35.89,76.22,
22438,-12.25,-44.13,
22677,-59.59,-168.5,
22917,-92.89,-252.74,
23159,-100.11,-292.86,
23403,-82.46,-236.7,
23646,-43.14,-136.4,
23889,2.99,-16.05,
24131,41.91,148.44,
24373,59.96,212.62,
24613,74.4,228.67,
24853,63.57,188.55,
25092,43.11,96.28,
25332,-6.23,-44.13,
25572,-58.79,-176.52,
25812,-88.48,-260.77,
26054,-92.09,-276.81,
26298,-69.22,-204.6,
26541,-35.52,-128.38,
26783,1.39,32.09,
27028,38.3,140.41,
27270,67.98,192.57,
27511,75.61,212.62,
27752,61.97,192.56,
27993,36.29,92.27,
28233,-5.83,-16.05,
28474,-51.17,-144.43,
28713,-82.46,-260.77,
28955,-88.07,-304.9,
29197,-74.43,-228.67,
29439,-39.53,-128.38,
29682,10.21,0,
29924,50.73,128.38,
30166,77.61,192.57,
30407,82.83,204.6,
30647,76.41,160.47,
30887,42.71,76.22,
31126,-13.46,-60.18,
31364,-58.39,-180.53,
31604,-90.88,-280.83,
31844,-101.71,-292.86,
32090,-85.67,-232.68,
32333,-47.56,-108.32,
32576,1.39,-20.06,
32818,46.72,76.22,
33060,72.4,212.62,
33303,82.83,212.62,
33542,73.2,188.55,
33782,37.09,112.33,
34024,-2.62,-20.06,
34263,-58.79,-160.47,
34505,-98.51,-268.79,
34748,-98.51,-280.83,
34991,-74.03,-208.61,
35233,-37.53,-92.27,
35475,9.81,16.05,
35718,51.54,136.4,
35960,76.81,204.6,
36202,78.82,228.67,
36443,69.99,188.55,
36681,35.49,100.29,
36922,-31.91,-24.07,
37161,-71.23,-176.52,
37401,-103.72,-280.83,
37641,-106.53,-284.84,
37885,-87.27,-252.74,
38128,-48.36,-136.4,
38370,-0.62,0,
38613,40.7,136.4,
38855,77.21,208.61,
39094,83.63,228.67,
39335,68.79,184.54,
39575,43.91,96.28,
39814,-5.03,-40.12,
40055,-52.77,-176.52,
40295,-79.25,-276.81,
40537,-82.06,-276.81,
40780,-60.79,-220.65,
41024,-29.9,-104.31,
41267,18.24,40.12,
41509,58.76,140.41,
41750,78.01,196.57,
41992,75.61,216.64,
42232,64.37,184.54,
42471,39.1,112.33,
42710,-3.02,-24.07,
42951,-52.37,-176.52,
43193,-86.47,-256.76,
43434,-97.3,-288.85,
43676,-80.45,-220.65,
43919,-35.12,-108.32,
44161,8.21,20.06,
44402,45.52,132.39,
44644,72.8,204.6,
44884,74.8,204.6,
45123,63.97,184.54,
45363,29.47,96.28,
45601,-11.45,-36.11,
45840,-62.8,-152.45,
46082,-94.89,-260.77,
46324,-96.5,-280.83,
46567,-80.85,-248.73,
46810,-55.18,-132.39,
47054,-9.84,8.02,
47297,34.69,108.32,
47539,63.17,204.6,
47779,73.2,220.65,
48021,64.77,192.57,
48261,38.7,108.32,
48502,-7.04,-28.08,
48742,-54.38,-176.52,
48984,-89.28,-268.79,
49224,-91.69,-272.8,
49466,-72.83,-208.61,
49708,-31.91,-100.29,
49952,23.45,24.07,
50194,61.97,124.36,
50437,88.04,204.6,
50677,95.26,224.66,
50919,73.6,184.54,
51157,45.52,100.3,
51396,-1.02,-40.12,
51636,-46.35,-172.51,
51875,-92.09,-256.76,
52117,-96.9,-292.86,
52360,-79.65,-240.71,
52602,-38.73,-120.35,
52843,8.21,12.04,
53085,50.73,108.32,
53326,76.41,192.56,
53566,82.83,220.65,
53806,71.19,180.53,
54046,41.1,80.23,
54284,-12.25,-72.21,
54524,-60.39,-224.66,
54764,-90.48,-272.8,
55007,-95.3,-280.83,
55250,-82.86,-240.71,
55494,-49.96,-128.38,
55737,-1.42,-8.02,
55980,41.91,144.42,
56223,72.4,200.59,
56464,82.43,216.64,
56703,67.18,196.58,
56944,23.85,104.31,
57183,-14.66,-40.12,
57422,-62.4,-156.46,
57663,-95.7,-260.76,
57904,-97.3,-256.76,
58147,-77.24,-212.62,
58389,-35.92,-88.26,
58632,11.42,36.11,
58874,51.94,144.42,
59116,81.22,204.6,
59356,85.64,224.66,
59596,75.61,192.57,
59835,46.32,100.29,
60077,0.18,-28.08,
60317,-51.97,-148.44,
60558,-81.25,-264.78,
60800,-87.67,-292.86,
61046,-71.63,-236.7,
61288,-37.12,-136.4,
61530,4.6,-4.01,
61771,39.9,108.32,
62013,67.18,200.59,
62253,74,228.67,
62492,67.58,180.53,
62731,36.29,84.25,
62971,-11.85,-60.18,
63210,-61.2,-188.55,
63451,-97.3,-280.83,
63692,-95.3,-300.89,
63937,-79.25,-232.69,
64180,-40.33,-156.46,
64423,0.18,-28.08,
64666,46.32,92.27,
64909,73.6,212.62,
65150,81.22,228.67,
65391,69.19,192.56,
65631,40.7,100.29,
65869,-7.04,-28.08,
66108,-57.58,-164.48,
66348,-96.1,-280.83,
66589,-96.9,-292.86,
66830,-88.07,-220.65,
67074,-46.35,-128.38,
67315,-1.42,12.03,
67557,41.51,136.4,
67798,67.58,212.62,
68039,76.41,224.66,
68278,68.39,172.51,
68516,35.09,88.26,
68756,-8.64,-32.09,
68997,-59.59,-172.51,
69238,-93.69,-284.84,
69480,-96.9,-276.81,
69722,-79.25,-228.67,
69968,-39.53,-132.39,
70210,4.2,-16.05,
70451,47.93,104.3,
70693,84.03,204.6,
70934,87.64,212.62,
71175,76.41,156.46,
71415,50.33,96.28,
71653,-10.25,-44.13,
71891,-70.42,-184.54,
72131,-92.49,-276.81,
72374,-96.1,-284.84,
72618,-73.23,-208.61,
72861,-37.12,-96.28,
73103,2.99,0,
73346,46.72,132.39,
73589,81.22,200.59,
73830,88.04,216.64,
74073,72.8,192.56,
74311,43.11,96.28,
74550,-10.25,-12.04,
74790,-53.57,-160.47,
75031,-88.88,-268.79,
75273,-95.3,-288.85,
75514,-71.23,-204.6,
75756,-31.11,-100.3,
76000,12.22,8.02,
76242,49.93,128.38,
76483,66.38,208.61,
76721,76.41,220.65,
76963,56.35,180.53,
77201,25.46,108.32,
77441,-16.66,-28.08,
77681,-66.41,-200.59,
77922,-96.9,-272.8,
78162,-104.12,-284.84,
78406,-82.06,-252.74,
78648,-51.17,-132.39,
78892,0.99,12.04,
79133,44.31,96.28,
79374,69.19,188.55,
79614,73.2,220.65,
79856,65.18,172.51,
80095,37.9,108.32,
80334,-5.43,-36.11,
80575,-55.58,-180.53,
80815,-80.85,-280.83,
81057,-84.86,-284.84,
81301,-62,-236.7,
81544,-28.3,-136.4,
81787,5.4,12.03,
82030,46.72,104.31,
82272,66.38,216.64,
82512,76.41,228.67,
82753,69.99,172.51,
82992,39.1,128.38,
83232,-8.24,-28.08,
83471,-52.77,-176.52,
83710,-88.88,-260.77,
83954,-94.89,-280.83,
84197,-67.21,-224.66,
84439,-32.71,-104.31,
84680,15.03,20.06,
84923,56.75,132.39,
85165,80.82,204.6,
85406,86.84,212.62,
85645,78.01,188.55,
85883,44.31,100.29,
86123,-4.63,-64.19,
86363,-55.98,-216.64,
86604,-95.7,-264.78,
86844,-116.16,-276.81,
87089,-90.48,-236.69,
87333,-55.18,-136.4,
87576,-7.44,4.01,
87817,37.49,160.47,
88060,69.59,196.58,
88301,76.41,220.65,
88542,71.59,176.52,
88781,38.7,112.33,
89022,-1.82,-24.07,
89262,-57.58,-172.51,
89501,-89.68,-260.77,
89743,-92.09,-252.74,
89986,-69.22,-204.6,
90229,-33.11,-100.3,
90471,15.43,16.05,
90713,54.34,144.42,
90956,77.61,196.58,
91196,88.04,232.68,
91437,74.4,192.56,
91677,34.28,128.38,
91917,-13.86,-28.08,
92156,-61.6,-160.47,
92397,-95.7,-260.76,
92637,-98.51,-300.88,
92881,-79.25,-240.71,
93123,-39.53,-124.37,
93365,8.61,0,
93606,45.12,132.39,
93848,76.41,188.55,
94088,83.23,204.6,
94329,68.39,188.55,
94567,33.08,84.25,
94806,-18.67,-40.12,
95046,-66.81,-184.54,
95286,-94.89,-276.81,
95528,-90.48,-292.86,
95771,-72.43,-232.69,
96015,-37.53,-140.41,
96259,7.81,-16.05,
96502,51.94,112.33,
96743,69.19,196.57,
96985,69.99,224.66,
97224,60.76,184.54,
97465,34.69,96.28,
97704,-6.23,-36.11,
97944,-64.81,-176.52,
98184,-88.88,-252.74,
98424,-96.5,-268.79,
98666,-74.43,-200.59,
98909,-35.92,-96.28,
99153,10.21,16.05,
99396,43.11,148.44,
99639,76.01,216.64,
99878,79.62,228.67,
100119,73.2,188.55,
100357,41.1,88.26,
100598,-5.43,-48.14,
100838,-49.16,-180.53,
101078,-82.06,-256.76,
101321,-92.09,-296.87,
101564,-75.24,-228.67,
101807,-47.56,-144.43,
102050,-1.02,4.01,
102292,41.91,112.33,
102533,73.2,196.58,
102773,78.01,204.6,
103016,67.98,160.47,
103257,35.89,68.2,
103495,-11.85,-68.2,
103734,-63.2,-184.54,
103976,-92.09,-280.83,
104216,-101.71,-284.84,
104459,-84.06,-188.55,
104703,-41.14,-104.31,
104946,6.6,-12.04,
105188,46.32,108.32,
105431,77.21,192.57,
105673,90.05,224.66,
105913,78.82,180.53,
106151,49.13,116.34,
106390,1.39,-24.07,
106628,-52.77,-156.46,
106869,-95.3,-268.79,
107111,-99.71,-292.86,
107354,-87.67,-216.64,
107596,-47.96,-112.33,
107838,-1.02,4.01,
108081,42.71,140.41,
108323,69.59,208.61,
108563,81.22,224.66,
108803,70.79,180.53,
109043,39.5,96.28,
109282,-16.66,-16.05,
109522,-64,-160.47,
109762,-89.28,-276.81,
110004,-98.51,-284.84,
110246,-80.45,-240.71,
110489,-40.33,-136.4,
110732,0.18,-28.08,
110975,49.53,100.3,
111217,74.4,188.55,
111456,82.83,220.65,
111696,65.18,188.55,
111935,36.29,108.32,
112174,-9.44,-40.12,
112414,-61.6,-184.54,
112653,-91.69,-280.83,
112894,-101.71,-272.8,
113137,-80.85,-232.68,
113381,-33.11,-144.43,
113624,9.81,-4.01,
113866,51.94,140.41,
114107,81.62,204.6,
114347,84.43,228.67,
114589,76.01,180.53,
114829,48.73,112.33,
115069,2.59,-24.07,
115308,-48.36,-168.5,
115549,-80.85,-272.8,
115790,-88.88,-268.79,
116033,-66.41,-212.62,
116276,-28.3,-100.3,
116517,15.83,24.07,
116759,44.72,140.41,
117002,71.59,208.61,
117244,78.01,220.65,
117483,67.18,184.54,
117723,31.08,88.26,
117963,-17.07,-24.07,
118203,-69.62,-180.53,
118443,-92.49,-280.83,
118686,-104.92,-280.83,
118930,-81.25,-244.72,
119172,-50.36,-128.38,
119415,-9.84,8.02,
119657,45.52,104.31,
119898,73.6,188.55,
120137,81.22,228.67,
120379,72.8,192.56,
120618,46.72,108.32,
120858,-5.83,-36.11,
121096,-56.38,-184.54,
121336,-84.06,-268.79,
121576,-90.48,-268.79,
121820,-82.06,-212.62,
122065,-41.54,-100.3,
122308,5,16.05,
122550,50.33,104.31,
122793,79.62,192.57,
123035,85.23,224.66,
123276,73.6,188.55,
123515,43.91,124.37,
123755,-2.62,-36.11,
123996,-62.4,-172.51,
124235,-92.09,-260.77,
124477,-100.51,-288.85,
124719,-76.04,-244.72,
124961,-36.72,-120.35,
125202,7.41,12.03,
125444,53.14,104.3,
125686,78.41,208.61,
125927,84.43,212.62,
126167,71.59,180.53,
126407,39.1,84.25,
126645,-15.46,-56.17,
126885,-76.84,-208.61,
127124,-99.31,-268.79,
127367,-106.53,-280.83,
127612,-90.88,-244.72,
127855,-48.36,-136.4,
128097,-2.62,-4.01,
128339,37.09,132.39,
128580,68.79,196.58,
128822,78.01,228.67,
129062,70.79,180.53,
129301,36.29,100.29,
129541,-3.43,-24.07,
129780,-58.39,-172.51,
130021,-86.47,-256.76,
130262,-90.88,-272.8,
130504,-64.81,-228.67,
130747,-28.3,-132.39,
130991,14.63,24.07,
131235,55.95,148.44,
131477,79.22,204.6,
131716,76.81,216.64,
131958,65.18,176.52,
132197,34.69,84.25,
132438,-9.04,-48.14,
132677,-52.77,-156.46,
132919,-86.07,-264.78,
133161,-95.3,-276.81,
133403,-76.84,-224.66,
133646,-39.13,-120.35,
133889,8.61,0,
134131,48.73,116.34,
134373,72.4,188.55,
134612,76.41,204.6,
134852,69.19,180.53,
135091,38.7,76.22,
135331,-10.25,-48.14,
135571,-57.18,-192.57,
135810,-88.07,-272.8,
136053,-93.69,-292.86,
136297,-74.03,-228.67,
136539,-39.13,-128.38,
136783,-4.23,-36.11,
137028,39.1,104.3,
137270,69.19,196.57,
137509,77.21,228.67,
137750,60.36,188.55,
137991,39.1,100.29,
138231,-9.04,-24.07,
138469,-56.38,-164.48,
138710,-97.7,-268.79,
138953,-103.32,-284.84,
139195,-79.65,-208.61,
139438,-43.14,-108.32,
139680,9.01,24.07,
139922,50.73,140.41,
140163,74.8,200.59,
140405,81.22,220.65,
140645,71.59,188.55,
140883,34.28,88.26,
141123,-9.44,-16.05,
141362,-60.79,-168.5,
141602,-94.89,-276.81,
141844,-110.14,-284.84,
142089,-88.88,-232.68,
142331,-51.57,-152.45,
142573,-3.02,0,
142815,40.7,108.32,
143057,74.8,196.58,
143298,85.64,224.66,
143540,73.2,188.55,
143779,52.74,96.28,
144019,1.79,-32.09,
144259,-55.18,-196.58,
144499,-85.67,-280.83,
144740,-87.27,-292.86,
144985,-67.21,-200.59,
145228,-28.7,-120.35,
145471,17.44,36.11,
145714,58.36,128.38,
145957,83.23,216.64,
146196,88.04,220.65,
146437,76.41,180.53,
146676,38.3,104.31,
146916,-10.65,-28.08,
147155,-61.2,-168.5,
147396,-92.09,-264.78,
147637,-104.52,-280.83,
147881,-76.44,-228.67,
148124,-36.32,-112.33,
148366,11.02,16.04,
148607,50.73,132.39,
148849,76.41,200.59,
149089,74.8,216.64,
149328,52.34,180.53,
149569,29.07,92.27,
149808,-19.47,-40.12,
150047,-64,-160.47,
150287,-94.09,-276.81,
150530,-92.49,-292.86,
150773,-77.24,-224.66,
151017,-42.34,-128.38,
151260,2.19,-8.02,
151503,45.52,104.31,
151744,61.97,192.56,
151986,74.4,224.66,
152226,63.17,192.57,
152464,37.9,116.34,
152703,-6.23,-16.05,
152945,-58.39,-172.51,
153185,-86.87,-264.78,
153426,-88.88,-276.81,
153670,-68.02,-204.6,
153914,-31.11,-88.26,
154157,13.42,16.05,
154399,52.34,132.39,
154641,80.82,196.58,
154879,86.04,220.65,
155118,73.2,196.58,
155356,45.92,100.3,
155595,2.59,-16.05,
155835,-47.96,-164.48,
156076,-82.86,-272.8,
156318,-92.49,-280.83,
156558,-75.24,-236.7,
156801,-44.35,-128.38,
157042,2.19,16.04,
157284,43.91,124.37,
157526,71.59,204.6,
157766,76.01,216.64,
158009,63.57,176.52,
158247,33.08,84.25,
158488,-15.86,-48.14,
158728,-59.99,-232.69,
158969,-91.69,-288.85,
159211,-104.92,-276.81,
159455,-86.07,-240.71,
159698,-48.76,-132.39,
159943,-8.64,-4.01,
160186,42.31,128.38,
160428,74.8,204.6,
160667,84.43,208.61,
160907,64.77,188.55,
161148,43.51,96.28,
161388,-7.84,-32.09,
161628,-66.41,-172.51,
161868,-101.71,-260.77,
162109,-103.32,-256.76,
162352,-80.05,-212.62,
162594,-37.93,-100.3,
162835,1.79,52.15,
163078,51.94,132.39,
163320,75.61,212.62,
163561,84.03,212.62,
163801,80.02,184.54,
164041,49.93,124.37,
164280,-2.62,-20.06,
164520,-48.76,-176.52,
164761,-84.46,-240.71,
165003,-90.08,-284.84,
165246,-73.63,-232.68,
165489,-33.11,-132.39,
165730,9.41,-8.02,
165973,50.33,112.33,
166215,77.61,184.54,
166454,82.03,204.6,
166693,58.76,180.53,
166933,26.66,92.27,
167172,-19.87,-40.12,
167412,-67.21,-196.58,
167652,-101.71,-268.79,
167893,-98.51,-296.87,
168136,-78.85,-248.73,
168380,-40.74,-148.44,
168623,4.6,-12.04,
168867,44.31,112.33,
169108,74.8,196.58,
169349,80.42,216.64,
169591,71.59,188.55,
169829,37.9,108.32,
170070,-16.66,-36.11,
170309,-66.41,-164.48,
170549,-93.29,-256.76,
170791,-96.1,-288.85,
171035,-69.62,-216.64,
171277,-32.71,-96.28,
171518,7,16.05,
171760,39.5,108.32,
172004,66.38,204.6,
172244,74.8,220.65,
172484,65.18,184.54,
172723,36.29,92.27,
172963,-11.05,-36.11,
173204,-65.61,-172.5,
173445,-88.48,-268.79,
173686,-101.31,-284.84,
173932,-80.85,-232.68,
174175,-45.95,-140.42,
174417,1.39,-16.05,
174660,49.53,132.39,
174900,75.61,212.62,
175141,84.43,220.65,
175382,71.59,192.57,
175621,45.92,92.27,
175861,5,-44.13,
176100,-48.76,-188.55,
176340,-80.85,-268.79,
176580,-91.69,-272.8,
176824,-78.05,-228.67,
177069,-36.32,-156.46,
177311,6.6,52.15,
177553,43.51,136.4,
177795,78.82,204.6,
178038,84.43,220.65,
178280,74.4,184.54,
178520,45.92,88.26,
178760,-1.82,-12.03,
179001,-50.76,-172.51,
179242,-93.29,-252.74,
179483,-98.51,-292.86,
179725,-82.06,-228.67,
179967,-41.94,-132.39,
180209,5,-8.02,
180451,46.32,128.38,
180693,69.19,192.56,
180933,78.41,216.64,
181175,69.99,172.51,
181415,33.48,84.25,
181654,-28.3,-56.17,
181892,-76.04,-160.47,
182132,-99.31,-288.85,
182374,-102.12,-296.87,
182616,-83.26,-228.67,
182860,-47.96,-136.4,
183103,-1.82,-12.03,
183344,45.92,80.24,
183586,72.8,196.58,
183827,81.22,220.65,
184068,68.79,192.57,
184307,38.3,104.31,
184546,-2.22,-12.04,
184786,-49.96,-156.46,
185027,-81.25,-264.78,
185269,-84.06,-276.81,
185511,-62,-200.59,
185752,-25.89,-100.3,
185995,19.44,-8.02,
186237,55.55,124.37,
186480,81.22,208.61,
186719,76.01,232.68,
186961,65.58,184.54,
187201,37.49,104.3,
187439,-10.25,8.02,
187678,-64,-156.46,
187920,-88.88,-264.78,
188160,-94.89,-276.81,
188401,-72.83,-224.66,
188642,-35.12,-108.32,
188884,5.8,20.06,
189125,43.91,124.37,
189367,69.59,208.61,
189607,78.01,212.62,
189848,66.78,172.51,
190089,36.69,84.25,
190327,-14.66,-56.16,
190566,-56.78,-184.54,
190805,-93.69,-284.84,
191049,-100.51,-272.8,
191291,-80.85,-228.67,
191534,-49.96,-136.4,
191777,-12.25,8.02,
192021,35.49,136.4,
192261,65.98,208.61,
192500,78.82,204.6,
192739,65.98,180.53,
192981,37.9,96.28,
193220,-11.85,-44.13,
193459,-66.41,-196.58,
193700,-88.07,-288.85,
193943,-97.7,-268.79,
194186,-82.46,-208.61,
194429,-45.15,-68.2,
194671,4.6,32.09,
194915,47.52,132.39,
195157,76.81,208.61,
195397,86.44,216.64,
195637,78.01,188.55,
195876,44.72,120.35,
196114,-0.62,-20.06,
196354,-45.55,-148.44,
196594,-85.67,-276.81,
196836,-97.7,-288.85,
197080,-73.23,-216.64,
197322,-34.72,-96.28,
197563,8.21,16.05,
197803,55.55,124.37,
198045,79.22,200.59,
198286,86.04,220.65,
198526,74.4,184.54,
198765,42.71,116.34,
199006,-7.04,-32.09,
199246,-61.2,-184.54,
199485,-88.88,-268.79,
199727,-94.09,-292.86,
199972,-76.84,-240.71,
200216,-42.34,-132.39,
200460,7.81,-4.01,
200702,51.13,104.31,
200944,78.41,192.56,
201183,72.4,212.62,
201423,62.77,200.59,
201663,21.85,116.34,
201903,-19.87,-24.07,
202143,-69.62,-164.48,
202385,-96.1,-272.8,
202627,-96.9,-284.84,
202870,-72.83,-224.66,
203111,-35.52,-96.28,
203355,5,48.14,
203596,50.73,128.38,
203840,76.41,216.64,
204080,82.03,224.66,
204320,65.58,192.56,
204560,31.88,88.26,
204799,-3.83,-64.19,
205039,-59.59,-160.47,
205278,-88.48,-260.77,
205520,-93.29,-280.83,
205762,-74.03,-236.7,
206005,-31.11,-116.34,
206247,12.22,12.04,
206489,49.93,136.4,
206730,62.37,208.61,
206970,71.59,220.65,
207209,68.79,184.54,
207448,41.1,80.23,
207687,-11.05,-68.2,
207926,-55.58,-200.59,
208166,-87.27,-256.75,
208406,-92.09,-292.86,
208650,-74.43,-236.69,
208892,-35.92,-132.39,
209135,5,12.04,
209378,42.31,132.39,
209619,78.41,200.59,
209860,86.04,228.67,
210100,73.2,196.58,
210340,47.52,108.32,
210579,-3.43,-40.12,
210817,-53.57,-180.53,
211058,-86.47,-248.73,
211300,-90.48,-280.83,
211542,-84.86,-212.63,
211785,-57.18,-84.25,
212029,-3.43,28.08,
212272,38.7,128.38,
212513,75.61,204.6,
212752,80.42,212.62,
212992,60.36,196.58,
213232,35.89,120.35,
213470,-7.84,-28.08,
213710,-53.97,-160.47,
213951,-89.68,-252.74,
214193,-101.71,-300.88,
214436,-77.64,-208.61,
214679,-37.53,-104.31,
214921,7.81,16.05,
215162,49.93,124.37,
215404,76.81,196.58,
215644,84.43,220.65,
215883,76.41,188.55,
216123,39.9,92.27,
216362,-0.22,-72.21,
216602,-58.39,-172.51,
216842,-94.89,-256.76,
217085,-99.31,-300.88,
217329,-80.05,-240.71,
217572,-44.35,-148.44,
217817,5.4,-16.05,
218059,48.33,100.29,
218300,78.01,200.59,
218541,85.23,228.67,
218780,75.21,188.55,
219021,45.92,92.27,
219259,-9.04,-48.14,
219498,-61.6,-180.53,
219738,-87.27,-276.81,
219981,-91.69,-296.87,
220223,-70.42,-220.65,
220467,-32.71,-104.31,
220710,12.22,28.08,
220954,49.13,140.41,
221197,75.21,212.62,
221438,82.83,216.64,
221678,57.95,180.53,
221919,28.27,72.21,
222158,-19.47,-28.08,
222398,-64.41,-168.5,
222640,-97.3,-268.79,
222881,-104.12,-276.81,
223124,-84.06,-232.68,
223366,-42.74,-140.41,
223608,2.19,12.03,
223849,44.31,132.39,
224091,63.57,208.61,
224332,72,208.61,
224571,60.36,156.46,
224811,29.87,84.25,
225051,-20.28,-56.16,
225289,-65.61,-176.52,
225529,-91.28,-264.78,
225770,-93.69,-292.86,
226014,-78.45,-232.68,
226258,-47.15,-128.38,
226501,0.59,-12.04,
226744,37.49,100.29,
226987,68.39,192.57,
227228,84.43,220.65,
227468,74,184.54,
227709,41.51,116.34,
227949,0.18,-16.05,
228188,-49.56,-172.51,
228429,-82.46,-260.77,
228672,-84.06,-288.85,
228915,-63.6,-196.58,
229157,-32.71,-104.31,
229400,14.23,20.06,
229642,54.34,140.41,
229883,80.82,212.62,
230123,86.04,220.65,
230363,78.01,172.5,
230603,45.52,112.33,
230842,-4.63,-8.02,
231082,-51.57,-160.47,
231322,-84.46,-268.79,
231561,-104.12,-284.84,
231804,-89.68,-240.71,
232049,-52.37,-148.44,
232291,-6.64,-8.02,
232531,32.28,124.37,
232773,53.54,184.54,
233012,66.78,204.6,
233253,57.15,168.49,
233493,33.08,80.24,
233732,-17.87,-52.15,
233973,-66.81,-192.57,
234212,-101.71,-296.87,
234454,-102.92,-280.83,
234697,-81.66,-256.75,
234941,-45.95,-156.46,
235184,-4.63,28.08,
235427,47.12,100.3,
235670,69.99,200.59,
235911,78.01,220.65,
236152,69.19,180.53,
236390,41.1,100.29,
236630,-12.65,-20.06,
236870,-59.99,-180.53,
237112,-92.09,-268.79,
237354,-96.9,-280.83,
237597,-78.45,-196.58,
237837,-24.69,-100.3,
238081,17.03,28.08,
238323,60.36,136.4,
238565,84.43,212.62,
238807,86.04,216.64,
239047,75.61,180.53,
239286,40.7,88.26,
239524,-6.23,-52.15,
239763,-49.16,-220.65,
240004,-86.47,-256.76,
240246,-90.88,-288.85,
240491,-71.63,-228.67,
240734,-37.53,-128.38,
240978,9.01,4.01,
241220,48.33,128.38,
241461,76.81,196.58,
241702,74.8,228.67,
241943,65.98,196.58,
242183,39.5,112.33,
242424,-4.23,-28.08,
242663,-57.99,-176.52,
242903,-96.9,-256.76,
243145,-106.53,-268.79,
243388,-74.43,-212.62,
243630,-41.54,-96.28,
243874,7,-4.01,
244116,46.32,128.38,
244357,74,188.55,
244597,76.41,228.67,
244838,69.99,196.58,
245078,36.29,92.27,
245318,-11.85,-28.08,
245558,-58.39,-168.5,
245797,-93.69,-256.76,
246040,-99.31,-288.85,
246283,-79.65,-232.69,
246523,-46.75,-120.35,
246764,-3.43,-4.01,
247006,38.3,136.4,
247248,66.78,200.59,
247488,76.41,216.64,
247729,65.18,188.55,
247970,31.88,88.26,
248209,-11.45,-68.2,
248447,-61.6,-192.57,
248688,-90.48,-276.81,
248929,-98.51,-292.86,
249172,-83.66,-256.75,
249414,-43.14,-132.39,
249657,3.39,4.01,
249899,49.13,120.35,
250141,80.02,196.58,
250382,95.26,224.66,
250624,82.43,188.55,
250864,55.55,84.25,
251103,5.8,-36.11,
251343,-46.35,-172.51,
251581,-90.48,-272.8,
251822,-94.49,-268.79,
252067,-76.44,-204.6,
252310,-39.13,-124.37,
252552,7.81,44.13,
252796,48.33,160.47,
253038,75.21,200.59,
253280,79.22,212.62,
253519,67.18,180.53,
253759,35.89,80.23,
253999,-8.24,-16.05,
254238,-60.79,-168.5,
254479,-90.48,-260.77,
254720,-98.51,-272.8,
254964,-78.45,-220.65,
255206,-38.33,-112.33,
255449,5.4,16.04,
255691,48.33,124.37,
255933,72.4,196.58,
256173,74.8,220.65,
256412,63.97,184.54,
256651,25.46,84.25,
256890,-17.87,-60.18,
257130,-69.62,-160.47,
257371,-98.91,-272.8,
257613,-101.71,-292.86,
257855,-80.05,-228.67,
258098,-47.15,-124.37,
258342,11.82,-16.05,
258584,53.54,112.33,
258826,83.23,196.57,
259067,87.64,220.65,
259307,74.8,188.55,
259546,46.72,116.34,
259786,-0.22,-16.05,
260026,-49.56,-164.48,
260266,-78.85,-264.78,
260507,-83.26,-268.79,
260750,-64.41,-200.59,
260993,-29.1,-104.31,
261236,11.02,24.07,
261478,51.54,132.39,
261720,70.39,204.6,
261962,79.62,236.7,
262203,67.18,184.54,
262441,41.1,84.25,
262681,-5.43,-20.06,
262921,-55.98,-168.5,
263162,-91.69,-280.83,
263403,-98.51,-284.84,
263645,-84.06,-232.68,
263887,-44.75,-128.38,
264129,-5.43,-4.01,
264372,31.48,120.35,
264614,65.18,196.58,
264854,72,220.65,
265094,63.57,172.51,
265333,36.69,80.24,
265572,-11.85,-40.12,
265813,-63.2,-188.55,
266053,-90.48,-296.87,
266293,-100.11,-276.81,
266535,-92.09,-240.71,
266779,-54.38,-132.39,
267022,-10.25,-12.04,
267265,33.08,128.38,
267507,69.99,216.64,
267747,76.41,224.66,
267989,74.8,180.53,
268228,43.11,108.32,
268468,-5.83,-20.06,
268708,-53.57,-164.48,
268949,-90.48,-256.75,
269192,-95.3,-268.79,
269435,-61.2,-196.58,
269677,-23.89,-96.28,
269920,20.24,20.06,
270162,59.16,140.41,
270403,86.04,224.66,
270642,91.65,220.65,
270882,78.41,184.54,
271121,45.92,108.32,
271361,1.39,-28.08,
271601,-60.39,-164.48,
